tweet	date
A total of 47 people were arrested on the suspicion of assaulting police officers after clashes broke out in Sha Tin, northern Hong Kong. Thirteen officers were hospitalized after the clashes, with five of them still receiving treatment, said police in Hong Kong on Mon. https://t.co/gvGlQH6as4 	2019-07-16
Hong Kong SAR police commissioner Lo Wai-chung on Mon strongly condemned the violent acts of some protestors in Sha Tin, northern Hong Kong. He said that 10 police officers were injured in the clash and has vowed to investigate the case. (Photo via https://t.co/E3nS6kTx6e) https://t.co/yXM26FRqiO 	2019-07-15
#Bullettrain service launched between SW China's #Chongqing and #HongKong on July 11th. A second-class seat for the 7.5-hour ride costs 660 yuan (about 96 U.S. dollars). https://t.co/PExkXep4wM 	2019-07-11
1st #bullettrain linking N China's #Tianjin and #HongKong began operations on Wednesday. Covering a distance of 2450 km, the ride takes about 10 hours. https://t.co/m2cgvf73Rh 	2019-07-10
Carrie Lam, chief executive of #HongKong, announced Tuesday the work on the fugitive bill is "dead", vowing to restore citizens' confidence in government https://t.co/AumwmBYz41 	2019-07-09
The work on the fugitive bill is "dead," Carrie Lam, #HongKong SAR chief executive, said Tue. She is "saddened and shocked" by recent unrest and proposed to set up a platform for citizens to communicate with the govt in a peaceful and orderly manner. https://t.co/X05GgcKWBP 	2019-07-09
The #HongKong SAR did not receive any instruction or order from Beijing to introduce the now-suspended extradition bill; rather it is launched by local govt to make its legal system more perfect, said Chinese Ambassador to Britain Liu Xiaoming in an interview with BBC on Sunday https://t.co/NJhKIcn3hx 	2019-07-07
Nearly 800 mln #5G smartphones will be delivered in 2023 globally, while China's mainland, Taiwan, Hong Kong and Macao might account for 34 pct of the total shipments, forecasted global technology market analyst firm Canalys in a recent report. https://t.co/6kMJu0Me5N 	2019-07-07
An official from the Office of the Commissioner of China's Ministry of Foreign Affairs in HKSAR on Sat condemned former British Governor of Hong Kong Chris Patten over "absurd" remarks on the Hong Kong situation, urging him to stop "lying and misbehaving." https://t.co/T3WQkLYWGK https://t.co/iwkFU8ZuPm 	2019-07-06
The Ministry of Public Security of China (MPS) will ease rules for temporary driving permits in South China’s Hainan province from August 1 to facilitate the entry of foreigners and residents of Hong Kong, Macao and Taiwan. https://t.co/Zyb2TMztKB 	2019-07-06
China's Guangdong provincial government on Friday released proposals for the Guangdong-Hong Kong-Macao Greater Bay Area, which aim to promote the Greater Bay Area to become a world-class city cluster by 2022. https://t.co/CFuXK9yBQS 	2019-07-06
A total of 27 universities across China have formed an alliance in Beijing to strengthen planetary science research. Members include Peking University, Sun Yat-sen University, Harbin Institute of Technology and the University of Hong Kong. https://t.co/G7HbhD4mbj 	2019-07-05
Xiong’an to Hong Kong: Starting July 10, the Xiong’an New Area will be connected to Hong Kong via high-speed rail, as the new bullet train schedule in Beijing will add one station to the route traveling from Beijing to Hong Kong West Kowloon. https://t.co/fVOreDZZoI 	2019-07-05
11 men, 1 woman have been arrested by police in Hong Kong on suspicion of possessing offensive weapons, assaulting police officers, and other crimes, the Radio Television Hong Kong reported. (Photos via Global Times) https://t.co/23KbciKfTh 	2019-07-03
#China on Wednesday lodged a solemn protest with #London after British Foreign Secretary Jeremy Hunt warned Beijing of "serious consequences" if it breaches the #HongKong handover agreement and also slammed Hunt's remarks on the violent acts in Hong Kong as effrontery https://t.co/LZUVVVOu9b 	2019-07-03
Chief Executive of China’s #HongKong SAR Carrie Lam strongly condemned the violent acts of some protesters who stormed the LegCo building, saying she was saddened and shocked by the violence and vandalism and that any illegal acts would be investigated. https://t.co/BOuvDguJIz 	2019-07-02
The Chinese mainland is in firm support of the #HongKong SAR govt and its police in handling the storming the LegCo Complex and investigating the criminal responsibility of the violent offenders in accordance with law: Hong Kong and Macao Affairs Office of the State Council https://t.co/RZnaf22sOJ 	2019-07-02
China's #HongKong on Monday celebrated the 22nd anniversary of its return to the motherland and the establishment of the Hong Kong Special Administrative Region (#HKSAR) https://t.co/rLefI58MWE 	2019-07-01
In video: An army brigade of the PLA Hong Kong Garrison presents its best during the open-day event to celebrate the 22nd anniversary of Hong Kong's return to the motherland. https://t.co/L346voLC4w 	2019-07-01
The Ngong Shuen Chau Naval Base of the Chinese People's Liberation Army (PLA) Hong Kong Garrison held a 2-day open-day event starting from Sun to celebrate 22nd anniversary of Hong Kong's return to the motherland. Over 30,000 citizens are expected to learn about the military camp https://t.co/gj3Rb6CvUi 	2019-06-30
The first high-speed railway linking Tianjin and Hong Kong will start running on July 10, according to railway authorities. The new route will boost the number of high-speed railway stations on the Chinese mainland that link to Hong Kong to 58. https://t.co/2xPwQumCU8 	2019-06-30
Around 165,000 Hong Kong residents gathered Sunday afternoon at Tamar park to show their support to the police for enforcing the law, ensuring the security and stability of #HongKong https://t.co/5KMSYX0PLz 	2019-06-30
The maiden #helicopter flight between #Shenzhen and #HongKong was launched on Friday in a move to increase travel efficiency between the two regions in South China https://t.co/khv1f1FyeS 	2019-06-29
The first high-speed railway direct service linking southwest China's Chongqing Municipality and Hong Kong will be available on July 10, according to Chongqing's railway authorities Friday. https://t.co/cKwG5GzRjD 	2019-06-28
People's Liberation Army (PLA) stationed in Hong Kong will hold a 3-day open-day event for the public to learn about the military camp from June 29 to July 1, during when 30,000 visitors can watch combat techniques and other military demonstrations. https://t.co/Q5WJ1tPsHs 	2019-06-19
The People's Bank of China said Wed that it will issue 30 bln yuan ($2.9 bln) worth of central bank bills in #HongKong on June 26, aiming to improve the yuan yield curve in Hong Kong https://t.co/TXCfyvf1ZY 	2019-06-19
Chinese central government firmly supports #HKSAR on extradition bill amendments, which would allow the transfer of suspects wanted in the Chinese mainland, Taiwan and Macao, to prevent Hong Kong from becoming a “crime evasion paradise”, said China’s ambassador to the UN on Thur. https://t.co/q0ryJNg1Qs 	2019-06-14
Beijing on Fri urgently summoned Charge D'affaires of the US Embassy in China, to lodge solemn representations over irresponsible US remarks and deeds on #HongKong affairs https://t.co/5DK6IuLifG https://t.co/JKLU2Ligzg 	2019-06-14
Hong Kong affairs are purely China's internal affairs. No other country or individual has the right to interfere. The central government condemns all sorts of violence and supports the regional government to handle it in accordance with law: Chinese FM spokesperson https://t.co/S912NOoanL 	2019-06-13
#HongKong on Wed suspended discussion on amendments to the Fugitive Offenders Ordinance due to protests https://t.co/m51C8Yg3NW https://t.co/8c1Y6UOfCa 	2019-06-12
China's new train plan will be carried out on July 10, adding an extra 260,000 seats daily. More high-speed railway services will be available in key stations, which will bring the total number of railway stations in the mainland connecting to Hong Kong to 58: China Railway Corp. https://t.co/W5D9nNI6EU 	2019-06-12
A foreign ministry spokesperson on Tue urged US to adopt a fair and objective attitude on the Hong Kong SAR government’s proposal to amend the Fugitive Offenders Ordinance and Mutual Legal Assistance in Criminal Matters Ordinance and stop interfering in China’s domestic affairs. https://t.co/l8uY1XzBAp 	2019-06-11
The Hong Kong SAR govt on Sunday called for rational discussion on amendments to the fugitive offenders ordinance. The bill, which was prompted by the murder of a #HongKong resident in China's Taiwan, addresses deficiencies to ensure that Hong Kong remains a safe city. https://t.co/IUPPKnHvto 	2019-06-09
A $12 mln-worth Chinese painting was found torn in half by an underage visitor during a pre-auction exhibition in Hong Kong. Who do you think should be blamed for the damage? Parents or guards? join the discussion https://t.co/n2C7AH1qyJ 	2019-05-28
China on Friday told the United States not to interfere in Hong Kong affairs and that law amendment in the Hong Kong Special Administrative Region (#HKSAR) must be respected, Foreign Ministry spokesperson said at a news briefing https://t.co/BVrs9Rfyrk 	2019-05-17
China has completed its first deep-sea well in the #SouthChinaSea by Haiyang Shiyou 981, the nation's first deepwater rig. The well is 4,660 meters deep and will supply #LNG to Guangdong-Hong Kong-Macao Greater Bay Area upon operation, said China National Offshore Oil Corporation https://t.co/rxySzNyG1H 	2019-04-14
A Cathay Dragon flight from Kaohsiung to Hong Kong returned to Kaohsiung shortly after takeoff on Monday morning due to an engine fire caused by a suspected bird strike, Taiwan media reported. The plane, with 317 people on board, landed safely. https://t.co/53BJU0ITEp 	2019-04-07
